periodsEnd,runs,printPeriodData,printEveryNPeriods,dataTakingForm
10000,100,0,1,0
Marker,N,bmean,bstdev,econInt,burStr,burFear,Mean_Percent_Acting,StDev_Percent_Acting,Mean_Eq_Percent_Acting,StDev_Eq_Percent_Acting,Mean_Time_to_Equilibrium,StDev_Time_to_Equilibrium,Mean_%_Population_Who_Are_Rabble-Rousers,StDev_%_Population_Who_Are_Rabble-Rousers
11,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999900000000007,0.00010000000000000028,0.9999900000000007,0.00010000000000000028,54.76999999999993,0.44619604333847346,0.022249999999999992,0.00493057867401039
12,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999600000000008,0.00019694638556693275,0.9999600000000008,0.00019694638556693275,54.66999999999994,0.4934930126509934,0.022489999999999996,0.004687173557656679
13,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999400000000008,0.00023868325657594208,0.9999400000000008,0.00023868325657594208,54.42999999999993,0.497569851956243,0.022509999999999995,0.004212763195026957
14,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999400000000008,0.00023868325657594214,0.9999400000000008,0.00023868325657594214,54.25999999999992,0.440844002276808,0.02265999999999999,0.0046105281364470264
15,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999100000000009,0.0003208259542638238,0.9999100000000009,0.0003208259542638238,54.149999999999935,0.3588702812826362,0.023519999999999996,0.004262782322769147
16,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999700000000007,0.0001714466079977652,0.9999700000000007,0.0001714466079977652,54.159999999999926,0.36845294917747035,0.022940000000000002,0.004896545886251003
17,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999000000000009,0.00030151134457776413,0.9999000000000009,0.00030151134457776413,54.09999999999993,0.30151134457776374,0.022820000000000003,0.004586717758700637
18,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999300000000008,0.0002564323999762429,0.9999300000000008,0.0002564323999762429,54.05999999999993,0.23868325657594192,0.023639999999999987,0.004604609021667772
19,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999500000000008,0.00021904291355759038,0.9999500000000008,0.00021904291355759038,54.03999999999992,0.19694638556693234,0.02292,0.004545349493735552
20,1000.0,0.6,0.2,0.0,0.0,0.0,0.9999500000000008,0.00021904291355759038,0.9999500000000008,0.00021904291355759038,54.01999999999993,0.2,0.02273,0.004865576880888677
21,1000.0,0.6,0.2,0.0,0.1,0.0,0.9909500000000007,0.09049999999999984,0.9909500000000007,0.09049999999999984,59.23000000000001,2.1265754706389406,0.022889999999999997,0.004886375616616741
22,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999900000000007,0.00010000000000000018,0.9999900000000007,0.00010000000000000018,58.03000000000001,1.4174596710989398,0.022820000000000007,0.004459424250557986
23,1000.0,0.6,0.2,0.0,0.1,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.070000000000014,0.9455370981830401,0.022680000000000002,0.004653401058810794
24,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999900000000007,0.00010000000000000014,0.9999900000000007,0.00010000000000000014,56.47000000000004,0.7171069824248144,0.022669999999999996,0.004548404093523332
25,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999900000000007,0.00010000000000000011,0.9999900000000007,0.00010000000000000011,56.01000000000004,0.6741249472052233,0.022509999999999995,0.004641697268818114
26,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999700000000008,0.00017144660799776548,0.9999700000000008,0.00017144660799776548,55.77000000000003,0.5835281060112283,0.022230000000000017,0.0047051551354322894
27,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999800000000008,0.00014070529413628963,0.9999800000000008,0.00014070529413628963,55.28999999999994,0.45604802157206925,0.022720000000000008,0.0038978885763365995
28,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999900000000007,0.00010000000000000022,0.9999900000000007,0.00010000000000000022,55.13999999999994,0.3765875486765089,0.022809999999999997,0.005256443856848661
29,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999800000000008,0.0001407052941362897,0.9999800000000008,0.0001407052941362897,55.01999999999991,0.3475745687015682,0.022890000000000008,0.004902885153486958
30,1000.0,0.6,0.2,0.0,0.1,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,54.91999999999991,0.36735472631980026,0.022750000000000003,0.0048186820780890885
31,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999700000000007,0.00017144660799776516,0.9999700000000007,0.00017144660799776516,54.77999999999992,0.43992653197477594,0.023000000000000003,0.004683950676447602
32,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999700000000008,0.0001714466079977657,0.9999700000000008,0.0001714466079977657,54.61999999999992,0.48783173121456336,0.02287000000000001,0.00508047361189999
33,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999800000000008,0.00014070529413628955,0.9999800000000008,0.00014070529413628955,54.42999999999993,0.497569851956243,0.02250000000000001,0.004418738793507999
34,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999500000000008,0.00021904291355759044,0.9999500000000008,0.00021904291355759044,54.309999999999924,0.48606854070452526,0.022949999999999995,0.004740487551109296
35,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999600000000007,0.00019694638556693229,0.9999600000000007,0.00019694638556693229,54.229999999999926,0.4229525846816504,0.02303,0.004787304338381134
36,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999600000000007,0.00024287836253956212,0.9999600000000007,0.00024287836253956212,54.13999999999993,0.3487350880197773,0.022670000000000003,0.004492541518219868
37,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999000000000009,0.0003333333333333338,0.9999000000000009,0.0003333333333333338,54.119999999999926,0.32659863237109055,0.023570000000000008,0.005696454683361922
38,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999600000000007,0.00019694638556693229,0.9999600000000007,0.00019694638556693229,54.06999999999993,0.25643239997624295,0.023459999999999998,0.004617533558255548
39,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999500000000008,0.00021904291355759033,0.9999500000000008,0.00021904291355759033,54.10999999999993,0.3144660377352201,0.021729999999999992,0.0042518088842137276
40,1000.0,0.6,0.2,0.0,0.1,0.0,0.9999100000000009,0.00032082595426382394,0.9999100000000009,0.00032082595426382394,54.049999999999926,0.26111648393354653,0.022610000000000005,0.004592253028611107
41,1000.0,0.6,0.2,0.0,0.2,0.0,0.9999900000000007,0.0001000000000000001,0.9999900000000007,0.0001000000000000001,59.079999999999984,2.3254411984990635,0.022570000000000003,0.004735968110048245
42,1000.0,0.6,0.2,0.0,0.2,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.99999999999999,1.5109031348264137,0.022169999999999995,0.004346262762420148
43,1000.0,0.6,0.2,0.0,0.2,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,57.22000000000002,0.927470765146816,0.022789999999999994,0.004463759795861726
44,1000.0,0.6,0.2,0.0,0.2,0.0,1.0000000000000007,6.694896738718451e-16,1.0000000000000007,6.694896738718451e-16,56.46000000000004,0.6878454136877798,0.02225,0.004731956692681596
